,TCGA-06-0001-01A,TCGA-06-0002-01A,TCGA-06-0003-01A,TCGA-06-0004-01A,TCGA-06-0005-01A,TCGA-06-0006-01A,TCGA-06-0007-01A,TCGA-06-0008-01A,TCGA-06-0009-01A,TCGA-06-0010-01A,TCGA-06-0011-01A,TCGA-06-0012-01A,TCGA-06-0013-01A,TCGA-06-0014-01A,TCGA-06-0015-01A,TCGA-06-0016-01A,TCGA-06-0017-01A,TCGA-06-0018-01A,TCGA-06-0019-01A,TCGA-06-0020-01A
GENE_0201,5.78135971352466,5.614709844115208,5.954196310386875,5.523561956057013,5.523561956057013,5.727920454563199,5.169925001442312,5.807354922057604,5.614709844115208,5.584962500721156,5.169925001442312,5.930737337562887,5.459431618637297,5.807354922057604,5.857980995127572,5.807354922057604,5.807354922057604,5.882643049361842,5.392317422778761,5.977279923499917
GENE_0202,5.882643049361842,5.426264754702098,5.554588851677638,5.321928094887363,5.643856189774724,5.357552004618084,5.523561956057013,5.727920454563199,5.700439718141092,5.882643049361842,5.491853096329675,5.554588851677638,5.643856189774724,5.906890595608519,6.022367813028454,5.523561956057013,5.554588851677638,5.672425341971495,5.672425341971495,5.614709844115208
GENE_0203,5.426264754702098,5.807354922057604,5.754887502163468,5.727920454563199,5.672425341971495,5.672425341971495,5.807354922057604,5.807354922057604,6.087462841250339,5.643856189774724,5.672425341971495,6.066089190457772,5.584962500721156,5.554588851677638,5.906890595608519,5.554588851677638,5.643856189774724,5.643856189774724,5.614709844115208,5.584962500721156
GENE_0204,5.426264754702098,5.643856189774724,5.832890014164741,5.930737337562887,6.0,5.672425341971495,5.321928094887363,5.426264754702098,5.954196310386875,5.807354922057604,5.754887502163468,5.754887502163468,5.930737337562887,5.700439718141092,5.977279923499917,5.491853096329675,5.832890014164741,5.491853096329675,5.857980995127572,5.954196310386875
GENE_0205,5.672425341971495,5.643856189774724,5.672425341971495,5.523561956057013,5.727920454563199,5.392317422778761,5.78135971352466,5.672425341971495,6.022367813028454,5.754887502163468,5.459431618637297,5.727920454563199,5.754887502163468,5.807354922057604,5.832890014164741,5.491853096329675,5.584962500721156,5.882643049361842,5.727920454563199,5.491853096329675
GENE_0206,5.78135971352466,5.523561956057013,5.554588851677638,5.523561956057013,5.78135971352466,5.321928094887363,5.321928094887363,5.321928094887363,5.930737337562887,5.672425341971495,5.727920454563199,5.754887502163468,5.044394119358453,5.357552004618084,5.700439718141092,6.0,5.754887502163468,5.832890014164741,5.906890595608519,5.930737337562887
GENE_0207,5.523561956057013,5.857980995127572,5.491853096329675,5.954196310386875,5.700439718141092,5.643856189774724,5.977279923499917,5.614709844115208,5.672425341971495,5.672425341971495,5.672425341971495,5.459431618637297,5.832890014164741,5.754887502163468,5.78135971352466,5.614709844115208,5.754887502163468,5.426264754702098,5.754887502163468,5.807354922057604
GENE_0208,5.459431618637297,5.672425341971495,5.554588851677638,5.426264754702098,5.832890014164741,5.357552004618084,5.954196310386875,5.754887502163468,5.700439718141092,5.78135971352466,6.149747119504682,5.78135971352466,5.459431618637297,5.672425341971495,5.906890595608519,5.857980995127572,5.832890014164741,5.882643049361842,5.700439718141092,5.643856189774724
GENE_0209,5.426264754702098,5.78135971352466,6.022367813028454,5.727920454563199,5.906890595608519,5.78135971352466,5.882643049361842,5.643856189774724,5.554588851677638,5.614709844115208,5.977279923499917,5.754887502163468,5.584962500721156,5.614709844115208,5.357552004618084,5.614709844115208,5.727920454563199,5.672425341971495,5.554588851677638,5.906890595608519
GENE_0210,5.954196310386875,5.523561956057013,5.954196310386875,5.954196310386875,6.066089190457772,5.78135971352466,5.643856189774724,5.78135971352466,5.700439718141092,6.087462841250339,5.459431618637297,5.614709844115208,5.672425341971495,5.807354922057604,5.285402218862249,5.426264754702098,5.491853096329675,5.584962500721156,5.357552004618084,5.392317422778761
GENE_0211,5.954196310386875,5.672425341971495,5.672425341971495,5.727920454563199,5.357552004618084,5.643856189774724,5.832890014164741,5.321928094887363,5.857980995127572,5.727920454563199,5.584962500721156,5.672425341971495,5.426264754702098,5.857980995127572,5.832890014164741,5.523561956057013,5.930737337562887,5.930737337562887,5.754887502163468,5.672425341971495
GENE_0212,5.672425341971495,5.426264754702098,5.426264754702098,6.20945336562895,5.523561956057013,5.727920454563199,5.491853096329675,6.022367813028454,5.78135971352466,5.614709844115208,5.459431618637297,5.727920454563199,5.832890014164741,5.554588851677638,5.426264754702098,5.754887502163468,5.954196310386875,5.523561956057013,5.643856189774724,5.78135971352466
GENE_0213,5.523561956057013,5.614709844115208,5.857980995127572,5.491853096329675,5.672425341971495,5.426264754702098,5.614709844115208,5.857980995127572,5.700439718141092,5.857980995127572,5.807354922057604,5.523561956057013,5.672425341971495,5.491853096329675,5.832890014164741,5.754887502163468,5.491853096329675,5.491853096329675,5.727920454563199,5.700439718141092
GENE_0214,5.554588851677638,5.0,5.807354922057604,5.857980995127572,5.643856189774724,5.807354922057604,5.357552004618084,5.554588851677638,5.754887502163468,5.727920454563199,5.807354922057604,5.700439718141092,5.906890595608519,5.614709844115208,5.727920454563199,5.930737337562887,5.807354922057604,6.066089190457772,5.727920454563199,5.554588851677638
GENE_0215,5.700439718141092,5.321928094887363,5.807354922057604,5.954196310386875,5.554588851677638,5.643856189774724,5.727920454563199,5.807354922057604,5.321928094887363,5.882643049361842,6.0,5.754887502163468,5.554588851677638,5.392317422778761,5.643856189774724,5.700439718141092,5.857980995127572,5.832890014164741,5.614709844115208,5.906890595608519
GENE_0216,5.700439718141092,5.321928094887363,5.459431618637297,5.754887502163468,5.614709844115208,5.754887502163468,5.807354922057604,5.700439718141092,5.392317422778761,5.614709844115208,6.0,5.392317422778761,5.584962500721156,5.727920454563199,5.882643049361842,5.459431618637297,5.700439718141092,5.491853096329675,5.584962500721156,5.643856189774724
GENE_0217,5.807354922057604,5.700439718141092,5.643856189774724,5.459431618637297,5.930737337562887,6.022367813028454,5.882643049361842,5.584962500721156,5.643856189774724,5.643856189774724,5.643856189774724,5.930737337562887,5.727920454563199,5.78135971352466,5.954196310386875,5.459431618637297,5.906890595608519,5.459431618637297,5.643856189774724,5.491853096329675
GENE_0218,5.643856189774724,5.643856189774724,5.857980995127572,5.807354922057604,6.087462841250339,5.930737337562887,5.807354922057604,5.459431618637297,5.321928094887363,5.754887502163468,5.754887502163468,5.700439718141092,6.022367813028454,6.20945336562895,5.523561956057013,5.78135971352466,5.672425341971495,5.78135971352466,5.584962500721156,5.426264754702098
GENE_0219,5.584962500721156,5.832890014164741,5.584962500721156,5.832890014164741,5.491853096329675,5.426264754702098,5.491853096329675,5.643856189774724,5.643856189774724,5.614709844115208,5.700439718141092,5.426264754702098,5.459431618637297,5.584962500721156,5.129283016944966,5.78135971352466,5.857980995127572,5.727920454563199,5.672425341971495,5.643856189774724
GENE_0220,5.643856189774724,5.459431618637297,5.554588851677638,5.857980995127572,6.108524456778169,5.977279923499917,5.807354922057604,5.491853096329675,5.807354922057604,5.832890014164741,5.857980995127572,5.426264754702098,5.614709844115208,5.832890014164741,5.584962500721156,5.523561956057013,5.832890014164741,5.754887502163468,5.357552004618084,5.78135971352466
GENE_0221,5.930737337562887,5.459431618637297,5.672425341971495,6.087462841250339,5.78135971352466,5.882643049361842,5.491853096329675,5.584962500721156,5.700439718141092,5.754887502163468,5.906890595608519,5.906890595608519,5.392317422778761,5.727920454563199,6.022367813028454,5.672425341971495,5.754887502163468,5.523561956057013,5.78135971352466,5.857980995127572
GENE_0222,6.066089190457772,5.357552004618084,5.672425341971495,5.20945336562895,5.727920454563199,5.954196310386875,5.643856189774724,5.584962500721156,5.614709844115208,5.672425341971495,5.169925001442312,5.857980995127572,5.906890595608519,5.882643049361842,5.727920454563199,5.20945336562895,5.392317422778761,5.672425341971495,5.857980995127572,5.727920454563199
GENE_0223,5.643856189774724,5.882643049361842,5.906890595608519,5.357552004618084,5.727920454563199,5.807354922057604,5.554588851677638,5.807354922057604,5.882643049361842,5.727920454563199,5.906890595608519,5.459431618637297,5.643856189774724,5.954196310386875,4.754887502163468,5.727920454563199,5.554588851677638,5.584962500721156,5.426264754702098,5.491853096329675
GENE_0224,5.906890595608519,5.614709844115208,5.700439718141092,5.554588851677638,5.672425341971495,5.930737337562887,5.392317422778761,5.754887502163468,5.614709844115208,5.491853096329675,5.807354922057604,6.022367813028454,5.643856189774724,5.78135971352466,5.930737337562887,5.554588851677638,5.0,5.906890595608519,5.754887502163468,5.882643049361842
GENE_0225,5.906890595608519,6.0,5.523561956057013,5.700439718141092,5.727920454563199,5.754887502163468,5.78135971352466,5.672425341971495,6.108524456778169,5.614709844115208,5.78135971352466,5.954196310386875,5.643856189774724,5.392317422778761,5.882643049361842,5.523561956057013,5.614709844115208,5.727920454563199,5.977279923499917,5.700439718141092
GENE_0226,5.977279923499917,5.584962500721156,5.614709844115208,5.754887502163468,5.727920454563199,5.426264754702098,5.832890014164741,4.954196310386875,5.129283016944966,5.672425341971495,5.523561956057013,5.584962500721156,5.554588851677638,5.614709844115208,5.392317422778761,5.584962500721156,5.807354922057604,5.954196310386875,5.643856189774724,6.066089190457772
GENE_0227,5.044394119358453,5.643856189774724,5.78135971352466,5.523561956057013,5.832890014164741,5.807354922057604,5.832890014164741,5.523561956057013,5.754887502163468,5.700439718141092,6.0,5.832890014164741,5.807354922057604,5.584962500721156,5.882643049361842,5.643856189774724,5.832890014164741,5.554588851677638,5.700439718141092,5.554588851677638
GENE_0228,5.491853096329675,5.643856189774724,5.584962500721156,5.882643049361842,6.044394119358453,5.754887502163468,5.491853096329675,5.882643049361842,5.554588851677638,5.20945336562895,5.672425341971495,5.882643049361842,6.044394119358453,6.022367813028454,5.754887502163468,5.857980995127572,5.321928094887363,5.523561956057013,5.727920454563199,5.459431618637297
GENE_0229,5.392317422778761,5.882643049361842,5.672425341971495,5.491853096329675,5.727920454563199,5.832890014164741,5.392317422778761,5.754887502163468,5.882643049361842,5.643856189774724,5.614709844115208,5.20945336562895,5.614709844115208,5.523561956057013,5.857980995127572,5.357552004618084,5.459431618637297,5.700439718141092,5.643856189774724,5.491853096329675
GENE_0230,5.426264754702098,5.459431618637297,5.643856189774724,5.584962500721156,5.700439718141092,5.930737337562887,5.523561956057013,5.727920454563199,5.78135971352466,6.0,5.392317422778761,5.700439718141092,5.392317422778761,5.523561956057013,5.857980995127572,5.523561956057013,6.149747119504682,5.930737337562887,6.044394119358453,5.643856189774724
GENE_0231,5.727920454563199,5.700439718141092,5.044394119358453,5.643856189774724,5.754887502163468,5.643856189774724,5.700439718141092,6.087462841250339,5.78135971352466,5.357552004618084,5.643856189774724,6.044394119358453,5.727920454563199,5.584962500721156,5.727920454563199,5.491853096329675,6.044394119358453,5.643856189774724,5.882643049361842,5.882643049361842
GENE_0232,5.930737337562887,5.426264754702098,5.554588851677638,5.906890595608519,5.614709844115208,5.584962500721156,5.584962500721156,6.044394119358453,5.614709844115208,5.523561956057013,5.857980995127572,5.357552004618084,5.807354922057604,5.832890014164741,5.832890014164741,5.491853096329675,5.584962500721156,6.0,5.857980995127572,5.977279923499917
GENE_0233,5.807354922057604,5.491853096329675,5.614709844115208,5.727920454563199,5.523561956057013,5.754887502163468,5.832890014164741,5.832890014164741,5.554588851677638,5.392317422778761,5.930737337562887,5.882643049361842,5.459431618637297,5.672425341971495,5.357552004618084,5.247927513443585,5.614709844115208,6.0,5.832890014164741,5.78135971352466
GENE_0234,6.022367813028454,5.882643049361842,5.321928094887363,5.459431618637297,5.857980995127572,5.672425341971495,5.930737337562887,5.554588851677638,5.491853096329675,5.672425341971495,5.930737337562887,5.426264754702098,5.614709844115208,5.954196310386875,5.491853096329675,5.754887502163468,5.78135971352466,5.392317422778761,5.169925001442312,5.78135971352466
GENE_0235,5.727920454563199,5.554588851677638,5.727920454563199,5.700439718141092,5.426264754702098,5.584962500721156,5.832890014164741,6.022367813028454,5.614709844115208,5.700439718141092,5.169925001442312,5.554588851677638,5.78135971352466,5.700439718141092,5.930737337562887,5.584962500721156,5.906890595608519,5.807354922057604,5.584962500721156,5.78135971352466
GENE_0236,5.78135971352466,5.491853096329675,5.700439718141092,5.357552004618084,5.700439718141092,6.189824558880018,5.954196310386875,5.614709844115208,5.954196310386875,5.727920454563199,5.882643049361842,5.857980995127572,5.643856189774724,5.672425341971495,5.700439718141092,5.426264754702098,5.857980995127572,5.727920454563199,5.614709844115208,5.906890595608519
GENE_0237,5.857980995127572,5.321928094887363,5.523561956057013,5.285402218862249,5.832890014164741,5.754887502163468,5.78135971352466,5.357552004618084,5.930737337562887,5.754887502163468,5.614709844115208,5.832890014164741,5.643856189774724,5.554588851677638,5.906890595608519,5.672425341971495,5.459431618637297,5.614709844115208,5.584962500721156,5.584962500721156
GENE_0238,5.954196310386875,5.554588851677638,5.977279923499917,5.700439718141092,5.20945336562895,5.357552004618084,5.832890014164741,5.584962500721156,5.554588851677638,5.727920454563199,5.672425341971495,5.643856189774724,5.523561956057013,5.584962500721156,5.584962500721156,5.247927513443585,5.930737337562887,5.584962500721156,5.754887502163468,5.832890014164741
GENE_0239,5.700439718141092,5.78135971352466,5.554588851677638,5.491853096329675,5.0,5.554588851677638,5.700439718141092,5.426264754702098,5.672425341971495,6.044394119358453,5.554588851677638,5.523561956057013,5.523561956057013,5.643856189774724,5.954196310386875,5.392317422778761,5.357552004618084,5.392317422778761,5.584962500721156,5.906890595608519
GENE_0240,5.78135971352466,5.459431618637297,5.247927513443585,5.491853096329675,5.672425341971495,5.700439718141092,5.459431618637297,5.392317422778761,5.78135971352466,5.554588851677638,5.643856189774724,5.754887502163468,5.807354922057604,5.554588851677638,5.857980995127572,5.491853096329675,5.700439718141092,5.807354922057604,5.614709844115208,5.954196310386875
GENE_0241,5.78135971352466,5.700439718141092,5.643856189774724,5.523561956057013,5.491853096329675,5.392317422778761,5.906890595608519,5.554588851677638,5.807354922057604,5.754887502163468,5.906890595608519,5.614709844115208,5.857980995127572,5.643856189774724,5.491853096329675,5.392317422778761,5.426264754702098,5.807354922057604,5.459431618637297,5.491853096329675
GENE_0242,5.700439718141092,5.832890014164741,5.977279923499917,5.643856189774724,5.857980995127572,5.584962500721156,5.426264754702098,5.643856189774724,5.700439718141092,5.727920454563199,5.321928094887363,5.930737337562887,5.954196310386875,5.523561956057013,5.930737337562887,5.700439718141092,5.700439718141092,5.857980995127572,5.954196310386875,5.832890014164741
